Class,Distance(mi),County,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Season,Snow_Ice,Low_Vis_Weather,Rainy,Qty_Slowing_Elements,Freezing
1,'\'(0.5915-inf)\'',Baltimore,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,0,0,0,0
1,'\'(-inf-0.1815]\'',Baltimore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,1,0,0,0
1,'\'(0.1815-0.5915]\'',Baltimore,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Winter,0,1,0,1,0
1,'\'(0.1815-0.5915]\'',Baltimore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,1,0,0,0
1,'\'(-inf-0.1815]\'',Baltimore,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Winter,0,1,0,1,0
1,'\'(0.5915-inf)\'','Prince Georges',0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,1,0,0,0
1,'\'(0.5915-inf)\'',Howard,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,0,0,0,0
1,'\'(0.5915-inf)\'',Cecil,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,0,0,0,0
1,'\'(0.5915-inf)\'',Cecil,0,0,0,1,0,0,0,0,0,1,0,1,0,1,Winter,0,0,0,3,0
1,'\'(0.5915-inf)\'',Wicomico,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,0,0,0,0
1,'\'(0.5915-inf)\'',Harford,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Winter,0,0,1,1,0
1,'\'(0.5915-inf)\'',Harford,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,0,1,0,0
1,'\'(0.1815-0.5915]\'',Frederick,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Winter,0,0,0,1,0
1,'\'(-inf-0.1815]\'','Anne Arundel',0,0,0,0,0,0,0,0,0,0,0,1,0,0,Winter,0,0,0,1,1
1,'\'(0.1815-0.5915]\'',Harford,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Winter,0,0,0,1,1
1,'\'(0.5915-inf)\'','Baltimore City',0,0,0,0,1,0,0,0,0,0,0,0,0,0,Winter,0,1,0,1,1
1,'\'(0.5915-inf)\'','Baltimore City',0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,1,0,0,1
1,'\'(0.1815-0.5915]\'',Baltimore,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Winter,0,1,0,1,1
1,'\'(0.1815-0.5915]\'','Baltimore City',0,0,0,0,1,0,0,0,0,0,0,0,0,0,Winter,0,1,0,1,1
1,'\'(0.1815-0.5915]\'','Baltimore City',0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,1,0,0,1
1,'\'(-inf-0.1815]\'','Baltimore City',0,0,0,0,0,0,0,0,1,0,0,0,0,0,Winter,0,1,0,0,1
1,'\'(-inf-0.1815]\'','Baltimore City',0,0,1,0,0,0,0,0,0,0,0,1,0,0,Winter,0,1,0,2,1
1,'\'(0.5915-inf)\'',Washington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,0,1
1,'\'(-inf-0.1815]\'',Harford,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Winter,0,0,0,1,0
1,'\'(0.1815-0.5915]\'','St Marys',0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,0,1
1,'\'(0.5915-inf)\'','St Marys',0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,0,1
1,'\'(0.1815-0.5915]\'','Baltimore City',0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,1,0,0,0
1,'\'(0.5915-inf)\'',Frederick,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,0,0,0,1
1,'\'(0.5915-inf)\'',Frederick,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,0,0,0,1
1,'\'(0.5915-inf)\'',Harford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,0,1
1,'\'(0.5915-inf)\'',Washington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,0,1
1,'\'(0.5915-inf)\'',Washington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,0,1
1,'\'(0.5915-inf)\'',Baltimore,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,0,0,0,1
1,'\'(-inf-0.1815]\'',Montgomery,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,1,1
1,'\'(0.1815-0.5915]\'','Prince Georges',0,0,0,0,1,0,0,0,0,0,0,0,0,0,Winter,0,1,0,1,0
1,'\'(-inf-0.1815]\'',Washington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,0,0
1,'\'(-inf-0.1815]\'',Frederick,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,0,0
1,'\'(0.5915-inf)\'','Anne Arundel',0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,0,0
1,'\'(0.5915-inf)\'','Anne Arundel',0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,0,0
1,'\'(0.5915-inf)\'','Anne Arundel',0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,0,0
1,'\'(0.5915-inf)\'','Anne Arundel',0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,0,0,0,0
1,'\'(-inf-0.1815]\'',Frederick,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,0,0,0,1
1,'\'(0.5915-inf)\'',Baltimore,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Winter,0,1,0,1,0
1,'\'(0.5915-inf)\'',Washington,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Winter,0,0,0,1,1
1,'\'(-inf-0.1815]\'',Frederick,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,1,0,0,1
1,'\'(-inf-0.1815]\'','Anne Arundel',0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,0,1
1,'\'(-inf-0.1815]\'',Montgomery,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,1,1
1,'\'(0.1815-0.5915]\'',Baltimore,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Winter,0,0,0,1,0
1,'\'(-inf-0.1815]\'',Washington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,0,0
1,'\'(-inf-0.1815]\'',Carroll,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,0,0
1,'\'(0.1815-0.5915]\'',Cecil,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,0,0,0,0
1,'\'(0.5915-inf)\'',Wicomico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,0,1
1,'\'(0.1815-0.5915]\'','Prince Georges',0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,0,0,0,1
1,'\'(0.1815-0.5915]\'',Howard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,0,1
1,'\'(0.1815-0.5915]\'',Montgomery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,0,1
1,'\'(0.1815-0.5915]\'',Baltimore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fall,0,0,0,0,0
1,'\'(0.1815-0.5915]\'',Baltimore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fall,0,1,0,0,0
1,'\'(0.1815-0.5915]\'',Montgomery,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fall,0,0,0,0,0
1,'\'(0.5915-inf)\'',Washington,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fall,0,0,0,0,0
1,'\'(0.5915-inf)\'',Washington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fall,0,0,0,0,0
1,'\'(0.5915-inf)\'','Anne Arundel',0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fall,0,0,0,0,0
1,'\'(-inf-0.1815]\'','Anne Arundel',0,0,0,0,1,0,0,0,0,0,0,0,0,1,Fall,0,0,0,1,0
1,'\'(0.1815-0.5915]\'',Montgomery,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Fall,0,0,0,0,0
1,'\'(0.5915-inf)\'',Baltimore,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fall,0,1,0,1,0
1,'\'(0.5915-inf)\'',Caroline,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fall,0,0,0,0,0
1,'\'(0.1815-0.5915]\'',Montgomery,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fall,0,0,0,0,0
1,'\'(-inf-0.1815]\'',Dorchester,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fall,0,0,0,0,0
1,'\'(0.1815-0.5915]\'',Baltimore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fall,0,1,0,0,0
1,'\'(-inf-0.1815]\'',Baltimore,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Winter,0,0,0,1,0
1,'\'(0.1815-0.5915]\'',Montgomery,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Winter,0,0,0,1,0
1,'\'(0.5915-inf)\'','Anne Arundel',0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,0,0
1,'\'(0.1815-0.5915]\'',Baltimore,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Winter,0,1,0,1,0
1,'\'(0.5915-inf)\'',Carroll,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,0,0,0,0
1,'\'(0.5915-inf)\'',Montgomery,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,0,0,0,0
1,'\'(0.1815-0.5915]\'',Frederick,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,0,0,0,0
1,'\'(0.1815-0.5915]\'','St Marys',0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,0,0
1,'\'(0.5915-inf)\'',Caroline,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,0,0,0,0
1,'\'(0.5915-inf)\'',Talbot,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,0,0,0,0
1,'\'(0.5915-inf)\'',Montgomery,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Winter,0,0,0,2,0
1,'\'(-inf-0.1815]\'',Baltimore,0,0,1,0,0,0,0,0,1,0,0,1,0,1,Winter,0,1,0,2,0
1,'\'(-inf-0.1815]\'',Frederick,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,1,0,0
1,'\'(0.1815-0.5915]\'',Montgomery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,1,0,0
1,'\'(0.5915-inf)\'',Montgomery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,0,0
1,'\'(0.5915-inf)\'',Montgomery,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Winter,0,0,0,1,0
1,'\'(0.5915-inf)\'',Frederick,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,0,0,0,0
1,'\'(-inf-0.1815]\'',Frederick,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,0,0,0,0
1,'\'(0.1815-0.5915]\'',Washington,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,0,0,0,1
1,'\'(-inf-0.1815]\'',Howard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,0,0
1,'\'(0.5915-inf)\'','Anne Arundel',0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,0,0
1,'\'(-inf-0.1815]\'',Charles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,0,0
1,'\'(-inf-0.1815]\'','Prince Georges',0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,0,0
1,'\'(-inf-0.1815]\'',Garrett,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,0,1
1,'\'(0.1815-0.5915]\'','Prince Georges',0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,0,0,0,0
1,'\'(-inf-0.1815]\'',Wicomico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,1,0,1,0,1
1,'\'(-inf-0.1815]\'',Wicomico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,1,0,1,0,1
1,'\'(-inf-0.1815]\'',Harford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,0,0
1,'\'(-inf-0.1815]\'','St Marys',0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,1,0,1,0,1
1,'\'(-inf-0.1815]\'',Carroll,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,1,0,0,0,1
1,'\'(0.5915-inf)\'','Anne Arundel',0,0,0,0,1,0,0,0,0,0,0,0,0,0,Winter,0,0,0,1,1
1,'\'(0.1815-0.5915]\'','Anne Arundel',0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,0,1
1,'\'(0.1815-0.5915]\'','Anne Arundel',0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,0,0,0,0
1,'\'(0.5915-inf)\'','Anne Arundel',0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,0,0,0,0
1,'\'(0.1815-0.5915]\'',Montgomery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,0,0
1,'\'(0.1815-0.5915]\'',Frederick,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,0,0
1,'\'(0.5915-inf)\'','Prince Georges',0,0,0,0,1,0,0,0,0,0,0,0,0,0,Winter,0,0,0,1,1
1,'\'(0.5915-inf)\'',Talbot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,0,0
1,'\'(0.5915-inf)\'',Allegany,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,0,0,0,1
1,'\'(0.5915-inf)\'',Garrett,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,0,0,0,1
1,'\'(-inf-0.1815]\'',Montgomery,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Winter,0,0,0,1,1
1,'\'(0.5915-inf)\'','Prince Georges',0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,0,1
1,'\'(-inf-0.1815]\'',Howard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,0,1
1,'\'(0.5915-inf)\'',Garrett,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,0,1
1,'\'(0.1815-0.5915]\'',Baltimore,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Winter,0,0,0,1,1
1,'\'(0.1815-0.5915]\'',Baltimore,1,0,0,0,0,0,0,0,1,0,0,0,0,1,Winter,0,0,0,0,1
1,'\'(-inf-0.1815]\'',Baltimore,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Winter,0,0,0,0,1
1,'\'(0.5915-inf)\'',Dorchester,0,0,1,1,0,0,1,0,0,1,0,0,0,0,Winter,0,0,0,4,1
1,'\'(0.1815-0.5915]\'',Montgomery,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,1,1
1,'\'(0.1815-0.5915]\'',Montgomery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,0,1
1,'\'(0.5915-inf)\'',Washington,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,0,0,0,1
1,'\'(0.5915-inf)\'','Baltimore City',0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,1,0,0,1
1,'\'(0.1815-0.5915]\'','Anne Arundel',0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,1,0,1,0,1
1,'\'(0.1815-0.5915]\'','Anne Arundel',0,0,0,0,1,0,0,0,0,0,0,0,0,1,Winter,1,0,1,1,1
1,'\'(0.5915-inf)\'',Harford,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,1,0,0,0,1
1,'\'(-inf-0.1815]\'',Harford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,1,0,0,0,1
1,'\'(-inf-0.1815]\'',Charles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,0,1
1,'\'(-inf-0.1815]\'',Wicomico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,0,0
1,'\'(0.5915-inf)\'',Washington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,0,0
1,'\'(0.5915-inf)\'','Anne Arundel',0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,0,0,0,0
1,'\'(0.5915-inf)\'',Howard,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,0,0,0,0
1,'\'(0.5915-inf)\'',Frederick,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,0,0,0,0
1,'\'(0.1815-0.5915]\'','Anne Arundel',0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,0,0,0,0
1,'\'(0.1815-0.5915]\'','Anne Arundel',0,0,0,0,0,0,0,0,0,0,0,1,0,1,Winter,0,0,0,1,0
1,'\'(0.5915-inf)\'',Washington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,0,0
1,'\'(0.1815-0.5915]\'',Harford,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,0,0,0,0
1,'\'(-inf-0.1815]\'',Frederick,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Winter,0,0,0,1,0
1,'\'(0.5915-inf)\'',Caroline,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,0,0
1,'\'(0.1815-0.5915]\'',Caroline,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,0,0
1,'\'(0.1815-0.5915]\'','Baltimore City',0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,1,0,0,0
1,'\'(0.1815-0.5915]\'','Anne Arundel',0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,0,0
1,'\'(-inf-0.1815]\'',Frederick,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Winter,0,0,0,1,0
1,'\'(0.5915-inf)\'','Prince Georges',0,0,0,0,1,0,0,0,0,0,0,0,0,1,Winter,0,0,0,1,1
1,'\'(0.5915-inf)\'',Howard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,0,1
1,'\'(0.5915-inf)\'','Baltimore City',0,0,0,0,1,0,0,0,0,0,0,0,0,1,Winter,0,1,0,1,1
1,'\'(0.5915-inf)\'',Calvert,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,0,0,0,1
1,'\'(0.5915-inf)\'',Montgomery,0,0,1,0,0,0,0,0,0,0,0,1,0,1,Winter,0,0,0,2,1
1,'\'(-inf-0.1815]\'','Queen Annes',0,0,0,0,0,0,0,0,0,0,0,1,0,1,Winter,0,0,0,1,1
1,'\'(-inf-0.1815]\'',Frederick,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,0,1
1,'\'(0.5915-inf)\'','Baltimore City',0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,1,0,0,1
1,'\'(-inf-0.1815]\'',Montgomery,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,0,0,0,1
1,'\'(0.5915-inf)\'',Frederick,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,0,0,0,1
1,'\'(-inf-0.1815]\'',Frederick,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Winter,0,0,0,1,1
1,'\'(0.5915-inf)\'',Montgomery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,0,1
1,'\'(-inf-0.1815]\'',Charles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,0,1
1,'\'(0.5915-inf)\'',Montgomery,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Winter,0,0,0,1,1
1,'\'(-inf-0.1815]\'',Carroll,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Winter,0,0,0,1,1
1,'\'(-inf-0.1815]\'',Frederick,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,0,1
1,'\'(0.1815-0.5915]\'',Cecil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,0,0
1,'\'(0.1815-0.5915]\'',Cecil,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Winter,0,0,0,2,0
1,'\'(-inf-0.1815]\'',Garrett,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fall,0,0,0,0,0
1,'\'(0.1815-0.5915]\'',Montgomery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fall,0,0,0,0,0
1,'\'(-inf-0.1815]\'','Prince Georges',0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fall,0,0,0,0,0
1,'\'(-inf-0.1815]\'','Prince Georges',0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fall,0,0,0,0,0
1,'\'(0.1815-0.5915]\'','Prince Georges',0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fall,0,0,0,0,0
1,'\'(0.1815-0.5915]\'','Prince Georges',0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fall,0,0,0,0,0
1,'\'(0.1815-0.5915]\'',Howard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fall,0,0,0,0,0
1,'\'(0.1815-0.5915]\'',Washington,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Fall,0,0,0,1,0
1,'\'(0.1815-0.5915]\'',Allegany,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fall,0,0,0,0,0
1,'\'(0.1815-0.5915]\'',Carroll,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fall,0,0,0,0,0
1,'\'(-inf-0.1815]\'',Frederick,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fall,0,0,0,0,0
1,'\'(-inf-0.1815]\'',Carroll,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Fall,0,0,0,1,0
1,'\'(0.1815-0.5915]\'',Carroll,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fall,0,0,0,0,0
1,'\'(0.1815-0.5915]\'',Carroll,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fall,0,0,1,0,0
1,'\'(-inf-0.1815]\'',Carroll,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fall,0,0,1,0,1
1,'\'(0.5915-inf)\'',Cecil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fall,0,0,0,0,0
1,'\'(-inf-0.1815]\'',Washington,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fall,0,0,0,0,0
1,'\'(-inf-0.1815]\'',Washington,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Fall,0,0,0,1,0
1,'\'(-inf-0.1815]\'',Frederick,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fall,0,0,0,0,0
1,'\'(-inf-0.1815]\'',Baltimore,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Fall,0,0,0,1,0
1,'\'(0.5915-inf)\'','Baltimore City',0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fall,0,0,0,0,0
1,'\'(-inf-0.1815]\'',Frederick,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Fall,0,0,1,2,0
1,'\'(0.5915-inf)\'','St Marys',0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fall,0,0,0,0,0
1,'\'(-inf-0.1815]\'',Montgomery,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Fall,0,0,0,2,0
1,'\'(-inf-0.1815]\'',Howard,0,0,1,0,0,0,0,0,1,0,0,1,0,0,Fall,0,0,1,2,0
1,'\'(0.5915-inf)\'',Montgomery,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Fall,0,0,0,2,0
1,'\'(0.5915-inf)\'','Anne Arundel',0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fall,0,0,0,0,0
1,'\'(-inf-0.1815]\'',Baltimore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fall,0,1,0,0,0
1,'\'(0.1815-0.5915]\'',Baltimore,1,0,1,0,0,0,0,0,0,0,0,0,0,1,Fall,0,1,0,1,0
1,'\'(0.1815-0.5915]\'','Anne Arundel',0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fall,0,0,0,0,1
1,'\'(0.1815-0.5915]\'',Washington,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fall,0,0,0,0,1
1,'\'(0.1815-0.5915]\'','Anne Arundel',0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fall,0,1,0,0,0
1,'\'(-inf-0.1815]\'','Prince Georges',0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fall,0,0,0,0,0
1,'\'(0.5915-inf)\'',Baltimore,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Fall,0,0,0,1,1
1,'\'(0.5915-inf)\'',Howard,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Fall,0,0,0,1,0
1,'\'(0.5915-inf)\'',Howard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fall,0,0,0,0,0
1,'\'(0.5915-inf)\'',Frederick,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fall,0,0,0,0,0
1,'\'(0.5915-inf)\'',Frederick,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fall,0,0,0,0,0
1,'\'(0.1815-0.5915]\'',Washington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fall,0,0,0,0,0
1,'\'(0.1815-0.5915]\'','Prince Georges',0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fall,0,0,0,0,0
1,'\'(-inf-0.1815]\'',Frederick,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fall,0,0,0,0,1
1,'\'(0.1815-0.5915]\'',Baltimore,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fall,0,0,0,0,0
1,'\'(-inf-0.1815]\'','Anne Arundel',0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fall,0,0,0,0,0
1,'\'(0.1815-0.5915]\'',Frederick,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fall,0,0,1,0,0
1,'\'(0.5915-inf)\'',Harford,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fall,0,0,0,0,0
1,'\'(0.1815-0.5915]\'','Baltimore City',0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fall,0,1,0,0,0
1,'\'(-inf-0.1815]\'',Montgomery,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Fall,0,0,0,1,0
1,'\'(0.5915-inf)\'','Anne Arundel',0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fall,0,0,0,0,0
1,'\'(0.1815-0.5915]\'',Baltimore,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fall,0,0,0,0,0
1,'\'(0.5915-inf)\'',Baltimore,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fall,0,1,0,0,0
1,'\'(0.5915-inf)\'','Prince Georges',0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fall,0,0,0,0,0
1,'\'(0.1815-0.5915]\'',Washington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fall,0,0,0,0,0
1,'\'(0.5915-inf)\'','Prince Georges',0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fall,0,0,0,0,0
